,Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_other,ans_prob_obs_edit_subject_good,ans_prob_obs_edit_subject_new,ans_prob_obs_edit_subject_great,ans_prob_obs_edit_subject_big,ans_prob_obs_edit_subject_high,ans_prob_obs_edit_subject_old,ans_prob_obs_edit_subject_bad,ans_prob_obs_edit_subject_different,ans_prob_obs_edit_subject_american,ans_prob_obs_edit_subject_little,ans_prob_obs_edit_subject_sure,ans_prob_obs_edit_subject_small,ans_prob_obs_edit_subject_right,ans_prob_obs_edit_subject_large,ans_prob_obs_edit_subject_real,ans_prob_obs_edit_subject_best,ans_prob_obs_edit_subject_long,ans_prob_obs_edit_subject_young,ans_prob_obs_edit_subject_important,ans_prob_obs_edit_subject_only,ans_prob_obs_edit_subject_national,ans_prob_obs_edit_subject_black,ans_prob_obs_edit_subject_social,ans_prob_obs_edit_subject_able,ans_prob_obs_edit_subject_political,ans_prob_obs_edit_subject_public,ans_prob_obs_edit_subject_white,ans_prob_obs_edit_subject_better,ans_prob_obs_edit_subject_late,ans_prob_obs_edit_subject_free,ans_prob_obs_edit_subject_sorry,ans_prob_obs_edit_subject_low,ans_prob_obs_edit_subject_human,ans_prob_obs_edit_subject_TRUE,ans_prob_obs_edit_subject_whole,ans_prob_obs_edit_subject_easy,ans_prob_obs_edit_subject_hard,ans_prob_obs_edit_subject_early,ans_prob_obs_edit_subject_possible
24,24,The place of birth of Grover Jones is,The place of birth of the director of Thrilling Youth is,Grover Jones,the director of Thrilling Youth, Indiana,2.3453938410966657e-05,3.391544669284485e-05,3.6856379210803425e-06,5.0157392252003774e-05,2.4016169845708646e-05,2.3799555492587388e-05,5.088448597234674e-05,0.0001136057690018788,4.93251827720087e-05,3.5385666706133634e-05,2.0580860109475907e-06,0.0001266954350285232,1.004079695121618e-05,3.677535642054863e-05,4.197633188596228e-06,1.6950423741945997e-05,9.139823305304162e-06,9.72744237515144e-06,3.402854054002091e-05,1.3727806617680471e-05,7.932411790534388e-06,2.8724771254928783e-06,1.7052785551641136e-05,1.7078460587072186e-05,4.447138780960813e-05,4.955421445629327e-06,6.749060048605315e-06,1.4171501788950991e-05,8.147614607878495e-06,8.446067658951506e-05,1.4830690815870184e-05,4.015472313767532e-06,1.5078087017172948e-05,2.7946509362664074e-05,2.263288297399413e-05,1.0266499884892255e-05,2.1571011529886164e-05,0.00010255377856083214,6.0594506066991016e-05,3.003648635058198e-05,4.634654942492489e-06,4.0940180952020455e-06
25,25,The place of birth of J. Searle Dawley is,The place of birth of the director of The Death Dance is,J. Searle Dawley,the director of The Death Dance, Colorado,2.169785693695303e-05,1.4154768905427773e-05,8.972174327936955e-07,1.5816869563423097e-05,6.362893145706039e-06,5.077270543552004e-06,1.8060047295875847e-05,5.5718923249514773e-05,1.9251661797170527e-05,2.268692151119467e-05,1.474504756515671e-06,0.00010459983604960144,4.00274939238443e-06,2.2289110347628593e-05,1.9620963485067477e-06,1.231198348250473e-05,2.4206540274462895e-06,4.220365553919692e-06,1.5868956324993633e-05,7.269950401678216e-06,5.829788278788328e-06,1.1581113312786329e-06,9.48414617596427e-06,8.840006557875313e-06,4.094983160030097e-05,3.57466137757001e-06,3.249636620239471e-06,1.548459658806678e-05,3.5155339901393745e-06,8.524089207639918e-05,4.81673623653478e-06,3.329923174533178e-06,7.484979505534284e-06,9.897578820527997e-06,1.5460002032341436e-05,2.219088173660566e-06,8.716024240129627e-06,7.560256199212745e-05,3.107604061369784e-05,1.361909289698815e-05,2.102196049236227e-06,4.244913725415245e-06
26,26,The country of citizenship of Myriam Fox-Jerusalmi is,The country of citizenship of the mother of Noemie Fox is,Myriam Fox-Jerusalmi,the mother of Noemie Fox, French,4.252088547218591e-05,2.9116315999999642e-05,7.254159299918683e-06,1.1498431376821827e-05,1.7138396287919022e-05,2.381858394073788e-05,2.5095538148889318e-05,2.323723310837522e-05,3.820213896688074e-05,3.29577196680475e-05,5.93045842833817e-06,6.477473652921617e-05,6.926281639607623e-05,8.063597306318115e-06,2.498751928214915e-05,2.577490158728324e-05,1.7266112990910187e-05,2.0030831365147606e-05,9.316848263551947e-06,2.1836782252648845e-05,8.001321475603618e-06,8.01434725872241e-06,0.00012044041795888916,1.2171039088570978e-05,2.332716940145474e-05,1.7097616364480928e-05,1.7345988453598693e-05,1.9205830540158786e-05,1.1375285794201773e-05,2.204471456934698e-05,4.495580014918232e-06,1.4992381693446077e-05,3.593337532947771e-05,3.249614383094013e-05,1.4329819350678008e-05,8.989595698949415e-06,2.8750515411957167e-05,4.6359567932086065e-05,6.133071292424574e-05,2.681336809473578e-05,7.650784027646296e-06,3.026881313417107e-05
27,27,The father of Dean Parisot is,The father of the director of Red 2 is,Dean Parisot,the director of Red 2, Aldo Parisot,1.2295593023736728e-06,2.3148841137299314e-06,3.2364248454541666e-06,1.3430840226646978e-06,5.702858061340521e-07,1.6246342511294642e-06,2.0297181890782667e-06,3.103376911894884e-06,8.478397717226471e-07,1.610274011909496e-06,1.5124859373827348e-06,1.8179463268097606e-06,7.745067023279262e-07,8.315627724186925e-07,1.380539515594137e-06,7.121639100660104e-07,1.451830598853121e-06,1.4587363921236829e-06,8.442789862783684e-07,1.4710925597682944e-06,1.4162009165374911e-06,1.6649200915708207e-06,4.26089081884129e-06,7.381059731415007e-06,1.915183020173572e-06,9.938428320310777e-07,1.5503037502639927e-06,3.593823294067988e-06,7.415165782731492e-06,2.670476305866032e-06,7.519288942603453e-07,1.2352062412901432e-06,2.2262245238380274e-06,6.429241921068751e-07,3.983450824307511e-06,8.629314720565162e-07,5.204984518059064e-06,3.362394863870577e-06,6.816569566581165e-06,1.9203962438041344e-06,1.345889927506505e-06,4.213167812849861e-06
28,28,The country of citizenship of Bonnie Tyler is,"The country of citizenship of the performer of ""What You Need From Me is",Bonnie Tyler,"the performer of ""What You Need From Me", United Kingdom,2.3079870516085066e-05,5.577342744800262e-05,2.80527638096828e-05,0.0001347522484138608,2.9117716621840373e-05,4.292891753721051e-05,4.083958629053086e-05,0.0001867521641543135,0.00010052324796561152,7.661074778297916e-05,2.0000261429231614e-05,0.00027122959727421403,1.9250548575655557e-05,9.649848652770743e-05,5.15649990120437e-05,6.691353337373585e-05,9.248291462427005e-05,5.020525350118987e-05,4.7182322305161506e-05,2.5070743504329585e-05,6.88849831931293e-05,3.4965036320500076e-05,0.00011742600327124819,8.339997293660417e-05,4.948417699779384e-05,4.322181484894827e-05,7.679202826693654e-05,2.7390264222049154e-05,3.6824138078372926e-05,4.5482647692551836e-05,4.857091698795557e-05,8.247462392318994e-05,7.460777851520106e-05,6.126188236521557e-05,0.00012335968494880944,0.00010744886822067201,6.709177978336811e-05,1.7129461411968805e-05,2.7417761884862557e-05,4.2867664888035506e-05,2.406261228315998e-05,2.145062171621248e-05
29,29,The place of birth of Esther Gronenborn is,The place of birth of the director of Alaska.de is,Esther Gronenborn,the director of Alaska.de, Oldenburg,0.00018019189883489162,9.052053792402148e-05,1.6858848539413884e-05,9.786782902665436e-05,5.274166687740944e-05,0.00012658972991630435,9.360219701193273e-05,0.0001222928985953331,0.0005336747271940112,9.78416355792433e-05,5.73807665205095e-06,6.771024345653132e-05,0.0001044756209012121,2.992821828229353e-05,5.3518848289968446e-05,6.52464441373013e-05,3.1700659747002646e-05,1.1744443327188492e-05,1.719459396554157e-05,0.00010238312825094908,2.8442247639759444e-05,1.0353750440117437e-05,9.306171705247834e-05,2.5214800189132802e-05,7.385909702861682e-05,1.732571399770677e-05,3.6282362998463213e-05,1.68608567037154e-05,1.9334938770043664e-05,0.0001043974407366477,1.705365866655484e-05,3.3028078178176656e-05,2.8447253498598002e-05,0.00012059548316756263,5.754895755671896e-05,1.307522597926436e-05,6.318993109744042e-05,0.00024187010421883315,7.932142762001604e-05,6.116128497524187e-05,3.338310852996074e-05,7.755240403639618e-06
30,30,The date of death of Sargent Shriver is,The date of death of the father of Timothy Perry Shriver is,Sargent Shriver,the father of Timothy Perry Shriver," January 18, 2011",0.0033372840844094753,0.0031014548148959875,0.0010141409002244473,0.003691309131681919,0.0012170745758339763,0.004814992193132639,0.0028317254036664963,0.002624860964715481,0.0015945100458338857,0.0029163651634007692,0.0025009959936141968,0.01832626201212406,0.0021769392769783735,0.0016074981540441513,0.0018578929593786597,0.003408963792026043,0.0011967101600021124,0.00028064442449249327,0.0010324666509404778,0.0033283797092735767,0.0011223970213904977,0.00017570475756656379,0.006225781515240669,0.002114917617291212,0.0061875139363110065,0.0022421302273869514,0.0007877008174546063,0.0005290217814035714,0.002892163349315524,0.003003781195729971,0.002885598223656416,0.005488028284162283,0.003478927770629525,0.0022679215762764215,0.0018494296818971634,0.0012704646214842796,0.008762331679463387,0.004960987251251936,0.0038239997811615467,0.0013827687362208962,0.001811266760341823,0.0063406298868358135
31,31,The date of death of Prince Nikita Alexandrovich of Russia is,The date of death of the father of Prince Alexander Nikitich Romanov is,Prince Nikita Alexandrovich of Russia,the father of Prince Alexander Nikitich Romanov, 12 September 1974,0.002673719311133027,0.0012907382333651185,0.0006482621538452804,0.0021369666792452335,0.0005267170490697026,0.0009125178912654519,0.0008633278775960207,0.0006838013650849462,0.00126888498198241,0.0017337067984044552,0.0005378702189773321,0.003495457349345088,0.001314880675636232,0.00034225929994136095,0.0004511267470661551,0.0032643028534948826,0.0006285427953116596,0.00020917128131259233,0.00026634568348526955,0.0007336477865464985,0.001374495797790587,0.0001622900163056329,0.002123505575582385,0.0009454556275159121,0.0021591326221823692,0.001377033768221736,0.001523806364275515,0.0004420760669745505,0.0009280808735638857,0.002783202799037099,0.0004491621220950037,0.00331690302118659,0.0025454775895923376,0.0019477438181638718,0.0013686249731108546,0.000669458822812885,0.006020170636475086,0.0009973541600629687,0.0019253891659900546,0.0011975036468356848,0.0007437761523760855,0.0017065100837498903
32,32,The place of death of Dikkha is,The place of death of the spouse of Saw Thanda is,Dikkha,the spouse of Saw Thanda, Mrauk U,0.0004772624233737588,0.00020624454191420227,5.422968024504371e-05,0.0001377970475004986,7.34397690393962e-05,0.00014770147390663624,0.00018569825624581426,0.0003160484484396875,0.00023027529823593795,0.00019547816191334277,2.0044852135470137e-05,0.0002983043377753347,0.00012266187695786357,0.00010873632709262893,7.215491496026516e-05,0.00012122245971113443,8.587292541051283e-05,4.862542118644342e-05,0.00011970345804002136,0.00011977041140198708,9.60367833613418e-05,4.850213008467108e-05,0.00023556110681965947,4.5684482756769285e-05,0.00014971144264563918,7.625714351888746e-05,0.0001281386212212965,5.400451482273638e-05,6.014695463818498e-05,0.00013435928849503398,8.335405436810106e-05,0.0001882218784885481,9.037776908371598e-05,0.00010149345325771719,0.00015330713358707726,3.576394010451622e-05,0.0008603173773735762,0.0003222355735488236,0.0001668658369453624,0.00014221288438420743,0.00012430775677785277,0.00010447751265019178
33,33,The place of birth of Glenn Danzig is,The place of birth of the composer of Bullet is,Glenn Danzig,the composer of Bullet," Lodi, New Jersey",5.4118369007483125e-05,0.0001534367329441011,2.2187559807207435e-05,0.00011433009058237076,4.3927037040703e-05,6.398297409759834e-05,0.00012883596355095506,0.0003359041584189981,9.836695971898735e-05,0.0002204630000051111,7.000884579611011e-06,0.0002675730502232909,7.068717241054401e-05,7.757691491860896e-05,3.107712836936116e-05,6.246476550586522e-05,3.059214577660896e-05,4.4728658394888043e-05,9.095478162635118e-05,7.5949625170324e-05,4.463973891688511e-05,2.2165486370795406e-05,0.00013265856250654906,0.0001114767583203502,0.0001394194405293092,4.079813152202405e-05,6.340675463434309e-05,9.572012641001493e-05,5.575299292104319e-05,0.00013810886594001204,3.637584813986905e-05,9.966945799533278e-05,8.511006308253855e-05,8.563519804738462e-05,0.000143833298352547,2.5685270884423517e-05,0.0005146244657225907,0.0005051991320215166,0.00017249978554900736,7.520073268096894e-05,3.737622682820074e-05,2.4959577785921283e-05
34,34,The place of death of W. Duncan Mansfield is,The place of death of the director of Girl Loves Boy is,W. Duncan Mansfield,the director of Girl Loves Boy, Hollywood,2.867782131943386e-05,0.0003276653296779841,4.672291470342316e-05,0.0002439988311380148,0.00024897008552215993,0.00017623011081013829,0.0006267555872909725,0.0002634610573295504,0.00038420557393692434,0.0005017720395699143,5.747578325099312e-05,0.0015786706935614347,9.533466800348833e-05,0.0003529951791279018,8.177461131708696e-05,0.00017181833391077816,6.3715735450387e-05,0.00021021901920903474,0.00041619667899794877,0.00018860473937820643,6.989054236328229e-05,6.373761425493285e-05,0.0002615980338305235,0.00015878427075222135,0.00040640641236677766,0.00015630594862159342,4.680730853579007e-05,0.00022259420074988157,0.00015050794172566384,0.0004220343253109604,0.00020828639389947057,8.58273560879752e-05,0.00010009190737036988,0.00015460212307516485,0.00013256767124403268,9.9129909358453e-05,0.00035107258008792996,0.00017071468755602837,0.00041554251220077276,0.0003361758135724813,0.00016236746159847826,3.325921716168523e-05
35,35,The place of birth of S. S. Wilson is,The place of birth of the director of Tremors 4: The Legend Begins is,S. S. Wilson,the director of Tremors 4: The Legend Begins, American,0.00012188791151857004,0.00013046732055954635,1.8433453078614548e-05,0.00012623232032638043,4.0824270399753004e-05,0.00010427932284073904,0.00020959298126399517,0.000204764015506953,0.00020266679348424077,0.00011739593901438639,2.1316071070032194e-05,0.0020292859990149736,6.746131839463487e-05,0.00010380618914496154,3.962831760873087e-05,7.747703784843907e-05,4.550818994175643e-05,4.3269079469610006e-05,0.00018604232172947377,8.295354928122833e-05,7.110473234206438e-05,2.4692788429092616e-05,0.00016297005640808493,0.00014767618267796934,0.00017714947171043605,7.405092037515715e-05,2.1896750695304945e-05,0.00013224867871031165,0.00011115083907498047,0.00024571066023781896,7.843975618015975e-05,2.4271366783068515e-05,7.498025661334395e-05,0.00010353811376262456,8.585294563090429e-05,4.686024840339087e-05,0.0001347595825791359,0.0002895889338105917,0.00012486393097788095,9.024344763020054e-05,6.62436505081132e-05,4.0535775042371824e-05
36,36,The place of birth of Jonathan Binney is,The place of birth of the father of Hibbert Newton Binney is,Jonathan Binney,the father of Hibbert Newton Binney, Hull,5.852336471434683e-06,7.292149348359089e-06,5.04150534652581e-07,3.675221933008288e-06,7.166074738051975e-06,2.8745475901814643e-06,1.1992749023193028e-05,6.286523785092868e-06,1.0414290954940952e-05,1.1645013728411868e-05,4.163961762060353e-07,3.227466004318558e-05,2.1982737052894663e-06,2.1959745026833843e-06,8.116107323985489e-07,2.7538267204363365e-06,7.148453846639313e-07,3.1832719287194777e-06,3.004510972459684e-06,7.701626714151644e-07,2.4077701255009742e-06,3.7297215271792084e-07,8.973299372883048e-06,6.687906989100156e-06,7.815217941242736e-06,1.6282192518701777e-06,2.0050010789418593e-06,3.981515874329489e-06,2.069131824100623e-06,7.298742730199592e-06,3.6632848150475184e-06,2.432332394164405e-06,2.8958777420484694e-06,9.784424037206918e-06,2.752155751295504e-06,3.249363089707913e-07,4.09892436437076e-06,2.471618790877983e-05,1.0832743100763764e-05,4.973931481799809e-06,3.142220919016836e-07,2.0264862996555166e-06
37,37,The country of citizenship of Eleanor of Austria is,"The country of citizenship of the mother of Maria of Portugal, Duchess of Viseu is",Eleanor of Austria,"the mother of Maria of Portugal, Duchess of Viseu", Spanish,3.831372669083066e-05,5.954627340543084e-05,1.8462626030668616e-05,2.5853592887870036e-05,6.514134292956442e-05,1.9895909645128995e-05,4.985786654287949e-05,3.924213524442166e-05,7.293233647942543e-05,9.113422129303217e-05,2.3910328309284523e-05,0.0013893084833398461,0.00018339772941544652,1.4829534848104231e-05,2.8256708901608363e-05,4.8438752855872735e-05,2.0947954908479005e-05,4.287809497327544e-05,1.2009187230432872e-05,4.205428922432475e-05,2.111540197802242e-05,1.0731106158345938e-05,0.0004170950851403177,1.1824795365100726e-05,0.0001145083733717911,2.44118673435878e-05,4.5753156882710755e-05,2.3842691007303074e-05,2.3641279767616652e-05,7.835571886971593e-05,1.8182090570917353e-05,7.65863005653955e-05,5.51175071450416e-05,5.9256642998661846e-05,4.8774745664559305e-05,2.497093373676762e-05,5.395191692514345e-05,8.546130266040564e-05,0.00012074307596776634,6.345540168695152e-05,3.1479052267968655e-05,4.7103680117288604e-05
38,38,The spouse of Michal Bat-Adam is,The spouse of the director of The Deserter's Wife is,Michal Bat-Adam,the director of The Deserter's Wife, Moshé Mizrahi,2.7124309781356715e-05,8.103998698061332e-05,5.5571028497070074e-05,5.201429667067714e-05,2.295694503118284e-05,4.992297908756882e-05,7.796064164722338e-05,7.266492320923135e-05,3.5467412089928985e-05,5.560735007748008e-05,2.820589543262031e-05,0.00014696872676722705,8.327831164933741e-05,5.83856126468163e-05,6.546449731104076e-05,8.19823908386752e-05,7.284108141902834e-05,7.695685781072825e-05,4.638171958504245e-05,4.726163388113491e-05,5.834920011693612e-05,0.00010271083010593429,0.0001229950285051018,0.00016645457071717829,6.897154526086524e-05,3.724986527231522e-05,7.213836215669289e-05,6.561396730830893e-05,8.975459059001878e-05,5.450456592370756e-05,3.090149039053358e-05,5.021325341658667e-05,3.496559293125756e-05,5.8346664445707574e-05,0.00016389442316722125,4.161384640610777e-05,0.0005364611279219389,0.00013840972678735852,0.00020022557873744518,6.196521280799061e-05,9.675196633907035e-05,7.096087938407436e-05
39,39,The country of citizenship of Callicrates is,The country of citizenship of the father of Phintys is,Callicrates,the father of Phintys, Athens,1.501684255345026e-05,6.694322109979112e-06,3.377210475719039e-07,2.1671075955964625e-06,2.6081681880896213e-06,2.081844741042005e-06,2.6146149139094632e-06,1.8331001001570257e-06,4.419327524374239e-06,2.7585872430790914e-06,1.7020795439748326e-07,1.7525809425933403e-06,6.216769634193042e-06,2.0725840386148775e-06,1.5555764321106835e-06,7.259566700668074e-06,1.109806248678069e-06,3.747710024981643e-06,2.4529958864150103e-06,4.8466654334333725e-06,6.28447935469012e-07,6.137631771707674e-07,1.1134539818158373e-05,1.135284378506185e-06,2.1817966171511216e-06,3.1909892186376965e-06,1.597535401742789e-06,3.0578773930756142e-06,3.107892325715511e-06,1.3064491213299334e-06,5.890933039154334e-07,1.0711722779888078e-06,4.945321506966138e-06,6.47083697913331e-06,1.6275430425594095e-06,6.937939360796008e-07,1.345590590062784e-06,3.946569904655917e-06,6.245200438570464e-06,5.688756573363207e-06,9.073504543266608e-07,5.416777639766224e-06
