,Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_and,ans_prob_obs_edit_subject_that,ans_prob_obs_edit_subject_but,ans_prob_obs_edit_subject_or,ans_prob_obs_edit_subject_as,ans_prob_obs_edit_subject_if,ans_prob_obs_edit_subject_when,ans_prob_obs_edit_subject_than,ans_prob_obs_edit_subject_because,ans_prob_obs_edit_subject_while,ans_prob_obs_edit_subject_so,ans_prob_obs_edit_subject_where,ans_prob_obs_edit_subject_since,ans_prob_obs_edit_subject_though,ans_prob_obs_edit_subject_after,ans_prob_obs_edit_subject_until,ans_prob_obs_edit_subject_whether,ans_prob_obs_edit_subject_before,ans_prob_obs_edit_subject_although,ans_prob_obs_edit_subject_even,ans_prob_obs_edit_subject_like,ans_prob_obs_edit_subject_unless,ans_prob_obs_edit_subject_nor,ans_prob_obs_edit_subject_once,ans_prob_obs_edit_subject_long,ans_prob_obs_edit_subject_except,ans_prob_obs_edit_subject_now,ans_prob_obs_edit_subject_far,ans_prob_obs_edit_subject_for,ans_prob_obs_edit_subject_soon,ans_prob_obs_edit_subject_in,ans_prob_obs_edit_subject_rather,ans_prob_obs_edit_subject_and/or,ans_prob_obs_edit_subject_whereas,ans_prob_obs_edit_subject_not,ans_prob_obs_edit_subject_till,ans_prob_obs_edit_subject_case,ans_prob_obs_edit_subject_provided,ans_prob_obs_edit_subject_considering,ans_prob_obs_edit_subject_given
23,23,The place of birth of Adario Strange is,The place of birth of the director of Hikikomori: Tokyo Plastic is,Adario Strange,the director of Hikikomori: Tokyo Plastic, New York,0.0003055281413253397,0.0003065024793613702,0.00029201252618804574,0.00020426824630703777,0.00022175673802848905,0.0003964139614254236,0.00022354138491209596,0.00028938258765265346,0.00014708240632899106,9.037946438184008e-05,0.00015510596858803183,0.0002958325494546443,0.0001294561952818185,0.00023468931613024324,0.0001185839282697998,0.00027411291375756264,0.00019572357996366918,0.0001452292053727433,0.00017784273950383067,0.00019697561219800264,0.00015688980056438595,0.00024912695516832173,0.00014324430958367884,0.00016991123266052455,0.00030476562096737325,0.00024128974473569542,0.00015571419498883188,0.00037675342173315585,0.00019117763440590352,0.0001117482825065963,0.00019879313185811043,0.00010656899394234642,0.0003452732053119689,0.00019549559510778636,9.444369788980111e-05,0.00023101954138837755,0.00011965801968472078,0.00020776798191946,0.00042699495679698884,0.00026537341182120144,0.00012509133375715464,0.0003631328872870654
24,24,The place of birth of Grover Jones is,The place of birth of the director of Thrilling Youth is,Grover Jones,the director of Thrilling Youth, Indiana,2.3453938410966657e-05,3.391544669284485e-05,1.876555870694574e-05,2.0169332856312394e-05,3.118196764262393e-05,6.9921220529067796e-06,5.421703008323675e-06,2.358284473302774e-05,1.1142035873490386e-05,1.2531299944384955e-05,5.208589573157951e-05,2.1425688828458078e-05,5.844079623784637e-06,2.7850077458424494e-05,6.565536295966012e-06,1.1756185813283082e-05,1.0424604624859057e-05,5.247758508630795e-06,6.665887667622883e-06,1.1625776096479967e-05,1.2127504305681214e-05,1.2289378901186865e-05,1.3598397345049307e-05,7.92315859143855e-06,3.763699351111427e-05,4.4440948840929195e-06,1.3727806617680471e-05,3.5286295315017924e-05,1.6000303730834275e-05,1.1446832104411442e-05,1.292447359446669e-05,6.261142971197842e-06,2.1257012122077867e-05,7.213017852336634e-06,3.7792908642586553e-06,9.766554285306484e-06,9.23286825127434e-06,6.470383141277125e-06,4.687409818870947e-05,1.4733755051565822e-05,2.484089691279223e-06,3.265410123276524e-05
25,25,The place of birth of J. Searle Dawley is,The place of birth of the director of The Death Dance is,J. Searle Dawley,the director of The Death Dance, Colorado,2.169785693695303e-05,1.4154768905427773e-05,6.454872163885739e-06,4.760778665513499e-06,7.873426511650905e-06,2.0945328742527636e-06,5.722279183828505e-06,9.543046871840488e-06,3.969277258875081e-06,4.768401140609058e-06,2.1675015887012705e-05,5.7872307479556184e-06,2.364845613556099e-06,7.871042726037558e-06,1.612891310287523e-06,2.9862358132959343e-06,2.670234835022711e-06,1.2046735946569243e-06,1.064565367414616e-06,2.7553544441616395e-06,2.9200944027252262e-06,4.23552864958765e-06,4.070677732670447e-06,1.661006876929605e-06,9.873873750620987e-06,1.857314600783866e-06,7.269950401678216e-06,6.00865359956515e-06,7.020126759016421e-06,4.025998350698501e-06,5.253510607872158e-06,1.9808455817837967e-06,9.354635949421208e-06,3.1015729291539174e-06,9.026359748531831e-07,5.550461537495721e-06,2.693508122320054e-06,4.132746653340291e-06,8.764661288296338e-06,5.677914941770723e-06,1.6556556374780484e-06,7.517010089941323e-06
26,26,The country of citizenship of Myriam Fox-Jerusalmi is,The country of citizenship of the mother of Noemie Fox is,Myriam Fox-Jerusalmi,the mother of Noemie Fox, French,4.252088547218591e-05,2.9116315999999642e-05,3.764211942325346e-05,2.9975984944030643e-05,3.178617043886334e-05,1.3028514331381302e-05,3.237106648157351e-05,3.117509913863614e-05,1.8962515241582878e-05,4.3071813706774265e-06,3.045268022106029e-05,1.9897823221981525e-05,2.5130451831500977e-05,3.680691588670015e-05,4.3618405470624566e-05,6.745209248038009e-05,2.0477857106016017e-05,4.1988394514191896e-05,7.003962764429161e-06,2.7159952878719196e-05,5.9728372434619814e-05,2.8884958737762645e-05,6.646323890890926e-05,1.6636020518490113e-05,2.232027327409014e-05,4.143502883380279e-05,2.1836782252648845e-05,5.093369327369146e-05,1.563912519486621e-05,2.1184821889619343e-05,1.7606824258109555e-05,6.716217285429593e-06,6.447969644796103e-05,2.1968737200950272e-05,3.0244214940466918e-05,5.562109799939208e-05,1.1689481652865652e-05,5.579844582825899e-05,1.4743338397238404e-05,3.409381679375656e-05,7.053024091874249e-06,1.895947389130015e-05
27,27,The father of Dean Parisot is,The father of the director of Red 2 is,Dean Parisot,the director of Red 2, Aldo Parisot,1.2295593023736728e-06,2.3148841137299314e-06,4.88319437863538e-06,1.2935458926222054e-06,3.6841902328887954e-06,3.4736597172013717e-06,6.078690603317227e-06,8.239948328991886e-06,1.0075784757646034e-06,2.4616433620394673e-06,2.7744570161303272e-06,3.6455091958487174e-06,1.9571950815588934e-06,1.2334309076322825e-06,9.535693607176654e-06,9.569239409756847e-06,5.888307896384504e-06,1.6989014284263249e-06,3.39021335094003e-06,2.8509271032817196e-06,3.531557922542561e-06,2.9026471111137653e-06,3.3243829875573283e-06,3.840284080069978e-06,1.9143526515108533e-06,5.025900691180141e-07,1.4710925597682944e-06,2.1762818960269215e-06,1.1274842108832672e-06,2.037534841292654e-06,2.0894763110845815e-06,2.064475438601221e-06,4.205715413263533e-06,1.585804625392484e-06,9.229228453477845e-06,3.487258709355956e-06,2.2382143924915e-06,5.287751719151856e-06,2.2451247332355706e-06,4.909517883788794e-06,4.147796062170528e-06,9.988869351218455e-06
28,28,The country of citizenship of Bonnie Tyler is,"The country of citizenship of the performer of ""What You Need From Me is",Bonnie Tyler,"the performer of ""What You Need From Me", United Kingdom,2.3079870516085066e-05,5.577342744800262e-05,7.632575579918921e-05,7.623793499078602e-05,7.672232459299266e-05,4.8863283154787496e-05,7.255828677443787e-05,6.863331509521231e-05,4.1338964365422726e-05,5.2219227654859424e-05,5.0577080401126295e-05,5.043157216277905e-05,6.939146260265261e-05,8.681534382048994e-05,3.7347479519667104e-05,4.596557846525684e-05,5.0585898861754686e-05,4.5546581532107666e-05,5.017010698793456e-05,4.0378185076406226e-05,6.518635927932337e-05,5.2657353080576286e-05,7.428460230585188e-05,5.481029438669793e-05,9.29652014747262e-05,1.6608062651357614e-05,2.5070743504329585e-05,0.00012110793613828719,5.6036060414044186e-05,0.000135074820718728,6.431530346162617e-05,2.629931623232551e-05,7.568776345578954e-05,7.914946763776243e-05,3.771781121031381e-05,9.366664016852155e-05,4.414422801346518e-05,3.716747960424982e-05,2.29092165682232e-05,0.00016919980407692492,5.433522892417386e-05,4.944748798152432e-05
29,29,The place of birth of Esther Gronenborn is,The place of birth of the director of Alaska.de is,Esther Gronenborn,the director of Alaska.de, Oldenburg,0.00018019189883489162,9.052053792402148e-05,8.781740325503051e-05,6.847853364888579e-05,0.00010400945029687136,2.3488677470595576e-05,6.288634176598862e-05,4.754503243020736e-05,4.939141217619181e-05,2.0072251572855748e-05,0.00014355093298945576,8.222219912568107e-05,6.180526543175802e-05,4.68674988951534e-05,0.00035190526978112757,0.00012195372983114794,0.00012810203770641237,0.00010600417590467259,1.156486996478634e-05,8.96677520358935e-05,0.00013150669110473245,4.867655297857709e-05,6.245587428566068e-05,2.8723767172778025e-05,9.920501179294661e-05,7.631639891769737e-05,0.00010238312825094908,0.00010468102846061811,2.68281019089045e-05,3.1191531888907775e-05,6.753893831046298e-05,1.1944972357014194e-05,9.615049930289388e-05,8.233282278524712e-05,8.96272285899613e-06,4.889094998361543e-05,2.167760430893395e-05,3.833232040051371e-05,5.89977644267492e-05,1.8247374100610614e-05,7.819739039405249e-06,0.00010499219933990389
30,30,The date of death of Sargent Shriver is,The date of death of the father of Timothy Perry Shriver is,Sargent Shriver,the father of Timothy Perry Shriver," January 18, 2011",0.0033372840844094753,0.0031014548148959875,0.00724171195179224,0.0042534321546554565,0.004553225357085466,0.0012990509858354926,0.0033538672141730785,0.004796372726559639,0.005667880177497864,0.0002263579226564616,0.008911742828786373,0.007251386065036058,0.0006714029586873949,0.010582194663584232,0.010288658551871777,0.006756468676030636,0.00771894259378314,0.012290948070585728,0.0014990249183028936,0.009970040991902351,0.0048263962380588055,0.002755658933892846,0.002961006946861744,0.0053878845646977425,0.0010601235553622246,0.0032768070232123137,0.0033283797092735767,0.02973681502044201,0.0023052585311233997,0.0014621356967836618,0.0048268805257976055,0.0006596092716790736,0.0022028693929314613,0.002794107189401984,0.001874151756055653,0.012641554698348045,0.0011417034547775984,0.001073578023351729,0.004236897453665733,0.0011786718387156725,0.000208678946364671,0.004148416221141815
31,31,The date of death of Prince Nikita Alexandrovich of Russia is,The date of death of the father of Prince Alexander Nikitich Romanov is,Prince Nikita Alexandrovich of Russia,the father of Prince Alexander Nikitich Romanov, 12 September 1974,0.002673719311133027,0.0012907382333651185,0.006063460372388363,0.0016283097211271524,0.0023390105925500393,0.0009057322749868035,0.004216785542666912,0.001557430368848145,0.0012901348527520895,0.0005402842070907354,0.004264939110726118,0.0019829794764518738,0.0007859629695303738,0.0018804483115673065,0.007520746439695358,0.003523723455145955,0.004138312768191099,0.004835571628063917,0.00048415909986943007,0.0026695835404098034,0.003463652217760682,0.002167552476748824,0.0008739364566281438,0.001490530208684504,0.000495525193400681,0.0030851184856146574,0.0007336477865464985,0.00863854493945837,0.0012448312481865287,0.002282200613990426,0.0020512831397354603,0.0004783875192515552,0.002352494280785322,0.0011838735081255436,0.0033387294970452785,0.005647016689181328,0.00048107854672707617,0.0015734806656837463,0.0009463021415285766,0.0007800374878570437,0.0003652323503047228,0.0008805744000710547
32,32,The place of death of Dikkha is,The place of death of the spouse of Saw Thanda is,Dikkha,the spouse of Saw Thanda, Mrauk U,0.0004772624233737588,0.00020624454191420227,0.00022787551279179752,0.00012818319373764098,0.00020922253315802664,9.494725236436352e-05,9.589630644768476e-05,0.0002405553823336959,0.00010017775639425963,3.942461989936419e-05,0.0002779646310955286,0.00018382373673375696,9.311307803727686e-05,9.734258492244408e-05,0.0005195244448259473,0.00036203506169840693,0.00030413115746341646,0.00016375667473766953,5.364135722629726e-05,0.0001688418269623071,0.00014576176181435585,9.840502025326714e-05,0.00012532463006209582,0.0001047590994858183,5.4932268540142104e-05,7.605121936649084e-05,0.00011977041140198708,0.00033100033761002123,6.912743992870674e-05,0.00016024174692574888,0.00015787049778737128,0.00012803000572603196,0.00028493136051110923,0.00011700137110892683,0.00011307104432489723,6.660653161816299e-05,9.695717744762078e-05,0.00010636711522238329,8.644798799650744e-05,0.00012325173884164542,4.167148654232733e-05,0.00010807612125063315
33,33,The place of birth of Glenn Danzig is,The place of birth of the composer of Bullet is,Glenn Danzig,the composer of Bullet," Lodi, New Jersey",5.4118369007483125e-05,0.0001534367329441011,0.00021291233133524656,0.00010189311433350667,0.00019095814786851406,7.264431769726798e-05,5.948969192104414e-05,0.0001973183680092916,0.00010209053289145231,4.346894638729282e-05,0.00036466881283558905,0.00010916197061305866,3.280125019955449e-05,0.00011550124327186495,0.0002434337802696973,0.00026757860905490816,0.0002069751062663272,7.251503848237917e-05,3.100756657659076e-05,0.00012603664072230458,8.955837256507948e-05,6.280978413997218e-05,6.96670904289931e-05,4.34173816756811e-05,9.087588114198297e-05,5.164430331205949e-05,7.5949625170324e-05,0.0002479256654623896,5.1419687224552035e-05,9.492573735769838e-05,0.00014758411271031946,2.42140577029204e-05,0.00018414687656331807,5.838514698552899e-05,9.001134458230808e-05,7.712346996413544e-05,5.072452768217772e-05,8.476532821077853e-05,0.00016340569709427655,7.481563807232305e-05,3.826503598247655e-05,0.0001597464142832905
34,34,The place of death of W. Duncan Mansfield is,The place of death of the director of Girl Loves Boy is,W. Duncan Mansfield,the director of Girl Loves Boy, Hollywood,2.867782131943386e-05,0.0003276653296779841,0.00020413346646819264,0.00013233692152425647,0.00017298308375757188,0.00011615164839895442,0.0001136638384195976,0.0001624741271371022,0.0001208798130392097,8.079188410192728e-05,0.00038784780190326273,0.00014523195568472147,0.00011218127474421635,0.00032088576699607074,0.00014262073091231287,6.70692024868913e-05,0.00017737725283950567,4.7505218390142545e-05,8.647346112411469e-05,0.00020796693570446223,4.654425356420688e-05,0.00013648709864355624,0.00012904895993415266,6.572777783730999e-05,8.297045133076608e-05,0.00013216999650467187,0.00018860473937820643,0.00012641756620723754,9.257785859517753e-05,7.825787179172039e-05,0.0001755869889166206,3.819736230070703e-05,0.0002709318359848112,0.00011351225839462131,3.685364208649844e-05,0.00011439903028076515,0.00010162039689021185,4.5633645640918985e-05,0.00032670178916305304,0.00013167606084607542,5.0488430133555084e-05,0.0003382053109817207
35,35,The place of birth of S. S. Wilson is,The place of birth of the director of Tremors 4: The Legend Begins is,S. S. Wilson,the director of Tremors 4: The Legend Begins, American,0.00012188791151857004,0.00013046732055954635,0.0001021522912196815,7.052903674775735e-05,0.00011040461686206982,4.113261456950568e-05,7.2202441515401e-05,0.00013200999819673598,6.020285945851356e-05,1.0909405318670906e-05,9.115683496929705e-05,7.576082862215117e-05,5.6937547924462706e-05,0.0001338406145805493,6.289290467975661e-05,4.831232945434749e-05,5.5444033932872117e-05,2.6923171390080824e-05,6.543767813127488e-05,6.168448453536257e-05,4.131718014832586e-05,7.496149191865698e-05,5.1788403652608395e-05,4.044035813421942e-05,6.194834713824093e-05,7.198195089586079e-05,8.295354928122833e-05,0.00012444748426787555,5.7469431339995936e-05,4.4042761146556586e-05,9.233370656147599e-05,2.96152793453075e-05,0.00010544359975028783,6.333387136692181e-05,3.766908776015043e-05,0.0001107442585634999,3.828719854936935e-05,2.7902848160010763e-05,0.00010269824269926175,6.998002936597914e-05,1.9790750229731202e-05,0.00015862596046645194
36,36,The place of birth of Jonathan Binney is,The place of birth of the father of Hibbert Newton Binney is,Jonathan Binney,the father of Hibbert Newton Binney, Hull,5.852336471434683e-06,7.292149348359089e-06,4.3780391933978535e-06,5.880141088709934e-06,6.331031272566179e-06,2.207875695603434e-06,2.856779474313953e-06,1.5080874618433882e-05,9.086352292797528e-06,2.1638923044520197e-06,1.9502476789057255e-05,3.537109023454832e-06,1.7148769302366418e-06,5.534379852178972e-06,1.1815191101050004e-05,4.102725142729469e-06,1.3328413842828013e-05,3.3768635603337316e-06,1.7267534531129058e-06,1.4191031368682161e-05,3.9625033423362765e-06,2.1932855815975927e-06,1.9557510313461535e-06,2.6952118332701502e-06,3.7681122648791643e-06,2.7484854854264995e-06,7.701626714151644e-07,1.496908316767076e-05,2.7499311272549676e-06,6.1631258176930714e-06,4.631473075278336e-06,3.3410012747481233e-06,9.99507392407395e-06,2.933174073405098e-06,1.1703233440130134e-06,3.2412788186775288e-06,2.1746532183897216e-06,3.0857672754791565e-06,3.218783376723877e-06,4.892251581622986e-06,5.915284759794304e-07,4.662155333789997e-06
37,37,The country of citizenship of Eleanor of Austria is,"The country of citizenship of the mother of Maria of Portugal, Duchess of Viseu is",Eleanor of Austria,"the mother of Maria of Portugal, Duchess of Viseu", Spanish,3.831372669083066e-05,5.954627340543084e-05,6.120542821008712e-05,5.147993942955509e-05,9.887178748613223e-05,2.4222299543907866e-05,5.845641499035992e-05,0.00012423233420122415,6.209718412719667e-05,7.842025297577493e-06,8.912757766665891e-05,3.803571962635033e-05,5.0956965424120426e-05,7.598094816785306e-05,4.775058550876565e-05,0.00011944274592678994,7.2345974331256e-05,5.7365719840163365e-05,5.779223101853859e-06,9.00949162314646e-05,0.0001772383548086509,2.2174694095156156e-05,4.593490302795544e-05,2.032811607932672e-05,0.00011560992425074801,0.0001172774427686818,4.205428922432475e-05,5.8421417634235695e-05,6.132342969067395e-05,2.5048268071259372e-05,6.443852180382237e-05,1.1263697160757147e-05,0.00011294989235466346,2.3081767722032964e-05,7.617699156980962e-05,0.000104617363831494,2.260537803522311e-05,4.9572507123230025e-05,1.9592369426391087e-05,3.9251699490705505e-05,1.57324320753105e-05,6.190311250975356e-05
38,38,The spouse of Michal Bat-Adam is,The spouse of the director of The Deserter's Wife is,Michal Bat-Adam,the director of The Deserter's Wife, Moshé Mizrahi,2.7124309781356715e-05,8.103998698061332e-05,0.00013007302186451852,4.276639083400369e-05,0.00011949744657613337,7.38539092708379e-05,0.00010104807006428018,0.0002407282154308632,5.3920139180263504e-05,5.464962305268273e-05,0.00012767982843797654,0.00013089165440760553,5.4821237426949665e-05,3.736823782674037e-05,0.0001907659025164321,0.00021310243755578995,0.00017152303189504892,8.931424235925078e-05,6.208138802321628e-05,6.875225517433137e-05,8.724834333406761e-05,0.00012191051064291969,7.564205589005724e-05,5.41585250175558e-05,0.00010432487761136144,2.9783828722429462e-05,4.726163388113491e-05,0.00017718745220918208,5.5899890867294744e-05,0.00011089943291153759,6.008759737596847e-05,0.0001032281361403875,0.0001840334152802825,8.464285201625898e-05,0.00015201531641650945,6.023691821610555e-05,7.621127588208765e-05,0.00012002299627056345,9.671963925939053e-05,0.00010454044240759686,9.878585842670873e-05,0.00020466263231355697
39,39,The country of citizenship of Callicrates is,The country of citizenship of the father of Phintys is,Callicrates,the father of Phintys, Athens,1.501684255345026e-05,6.694322109979112e-06,6.471821052400628e-06,4.42297550762305e-06,8.796476322459057e-06,2.672087248356547e-06,8.745304512558505e-06,4.128210548515199e-06,3.606622385632363e-06,2.7015960313292453e-06,4.132984940952156e-06,4.9042100727092475e-06,8.139116289385129e-06,4.657921181205893e-06,1.1133166481158696e-05,1.4275645298766904e-05,6.054416189726908e-06,6.993519491516054e-06,8.657801799927256e-07,5.041584699938539e-06,5.813974439661251e-06,2.33714467867685e-06,6.794130968046375e-06,1.284322365791013e-06,2.465964143993915e-06,4.942387022310868e-06,4.8466654334333725e-06,4.1353491724294145e-06,3.176976633767481e-06,5.077687092125416e-06,4.032686774735339e-06,9.378874779031321e-07,1.1203002941329032e-05,2.134690930688521e-06,2.5297490537923295e-06,7.703780283918604e-06,2.0285165192035493e-06,6.981706064834725e-06,2.0104153009015135e-06,3.2635584830131847e-06,8.962738888840249e-07,3.1158119782048743e-06
