,Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_so,ans_prob_obs_edit_subject_just,ans_prob_obs_edit_subject_up,ans_prob_obs_edit_subject_out,ans_prob_obs_edit_subject_how,ans_prob_obs_edit_subject_now,ans_prob_obs_edit_subject_here,ans_prob_obs_edit_subject_then,ans_prob_obs_edit_subject_more,ans_prob_obs_edit_subject_well,ans_prob_obs_edit_subject_also,ans_prob_obs_edit_subject_very,ans_prob_obs_edit_subject_back,ans_prob_obs_edit_subject_there,ans_prob_obs_edit_subject_even,ans_prob_obs_edit_subject_only,ans_prob_obs_edit_subject_really,ans_prob_obs_edit_subject_why,ans_prob_obs_edit_subject_right,ans_prob_obs_edit_subject_down,ans_prob_obs_edit_subject_on,ans_prob_obs_edit_subject_too,ans_prob_obs_edit_subject_still,ans_prob_obs_edit_subject_never,ans_prob_obs_edit_subject_in,ans_prob_obs_edit_subject_when,ans_prob_obs_edit_subject_as,ans_prob_obs_edit_subject_where,ans_prob_obs_edit_subject_all,ans_prob_obs_edit_subject_most,ans_prob_obs_edit_subject_over,ans_prob_obs_edit_subject_again,ans_prob_obs_edit_subject_always,ans_prob_obs_edit_subject_off,ans_prob_obs_edit_subject_about,ans_prob_obs_edit_subject_today,ans_prob_obs_edit_subject_ever,ans_prob_obs_edit_subject_maybe,ans_prob_obs_edit_subject_far,ans_prob_obs_edit_subject_away
23,23,The place of birth of Adario Strange is,The place of birth of the director of Hikikomori: Tokyo Plastic is,Adario Strange,the director of Hikikomori: Tokyo Plastic, New York,0.0003055281413253397,0.0003065024793613702,0.0001294561952818185,0.00014283847121987492,0.00017785037925932556,0.0001769270602380857,0.00030027489992789924,0.00019117763440590352,0.0007151015452109277,0.00017025561828631908,0.0002679399913176894,0.00027771678287535906,0.00012665918620768934,0.00021736127382609993,0.0002517762768547982,0.0001228614419233054,0.00024912695516832173,0.00022879346215631813,0.00022301138960756361,0.00031369796488434076,0.00037461164174601436,0.00024958697031252086,0.00021860281412955374,0.00013515733007807285,8.909268217394128e-05,0.00023580086417496204,0.0003452732053119689,0.00014708240632899106,0.00022354138491209596,0.00023468931613024324,0.0003606665413826704,0.00015015024109743536,0.00024367697187699378,0.0001682511792751029,0.0001425767841283232,0.00021498838032130152,0.00024157555890269578,0.00048333697486668825,0.00020788621623069048,0.0001639217371121049,0.0001117482825065963,0.00016892635903786868
24,24,The place of birth of Grover Jones is,The place of birth of the director of Thrilling Youth is,Grover Jones,the director of Thrilling Youth, Indiana,2.3453938410966657e-05,3.391544669284485e-05,5.844079623784637e-06,7.5846533036383335e-06,1.095286279451102e-05,1.716057704470586e-05,3.7778114347020164e-05,1.6000303730834275e-05,4.2994855903089046e-05,7.046741302474402e-06,1.4299891518021468e-05,2.6095134671777487e-05,3.548864242475247e-06,5.456745930132456e-05,8.870028068486135e-06,2.2343077944242395e-05,1.2289378901186865e-05,1.7052785551641136e-05,3.183617445756681e-05,7.328060746658593e-05,1.6950423741945997e-05,1.996191349462606e-05,8.262002666015178e-06,3.5021550957026193e-06,5.6331978157686535e-06,2.5464467398705892e-05,2.1257012122077867e-05,1.1142035873490386e-05,5.421703008323675e-06,2.7850077458424494e-05,1.0166110769205261e-05,1.5220291061268654e-05,2.184192453569267e-05,4.049793915328337e-06,1.3376291462918743e-05,1.0542306881689001e-05,1.750764567987062e-05,1.740045081533026e-05,2.582443084975239e-05,3.174848825437948e-05,1.1446832104411442e-05,5.636395144392736e-05
25,25,The place of birth of J. Searle Dawley is,The place of birth of the director of The Death Dance is,J. Searle Dawley,the director of The Death Dance, Colorado,2.169785693695303e-05,1.4154768905427773e-05,2.364845613556099e-06,3.0475493986159563e-06,5.9264916671963874e-06,8.22096990304999e-06,1.2383010471239686e-05,7.020126759016421e-06,2.6148009055759758e-05,3.7382205846370198e-06,6.798567028454272e-06,1.0493066838535015e-05,1.9697617972269654e-06,2.0892161046504043e-05,6.331495569611434e-06,5.311156655807281e-06,4.23552864958765e-06,9.48414617596427e-06,8.67832568474114e-06,1.356916345685022e-05,1.231198348250473e-05,1.2125779903726652e-05,5.215742021391634e-06,1.3291015648064786e-06,2.243156586700934e-06,7.868082320783287e-06,9.354635949421208e-06,3.969277258875081e-06,5.722279183828505e-06,7.871042726037558e-06,5.353505002858583e-06,7.065254521876341e-06,1.053185133059742e-05,1.7589894696357078e-06,3.81018799089361e-06,9.033245078171603e-06,7.16699560143752e-06,5.878474439668935e-06,4.03472904508817e-06,4.803561296284897e-06,4.025998350698501e-06,2.1271434889058582e-05
26,26,The country of citizenship of Myriam Fox-Jerusalmi is,The country of citizenship of the mother of Noemie Fox is,Myriam Fox-Jerusalmi,the mother of Noemie Fox, French,4.252088547218591e-05,2.9116315999999642e-05,2.5130451831500977e-05,3.2162170100491494e-05,1.9935496311518364e-05,1.378035631205421e-05,2.533355109335389e-05,1.563912519486621e-05,5.3646315791411325e-05,2.6783734938362613e-05,1.2058183529006783e-05,2.6496789359953254e-05,9.665405377745628e-05,3.119797111139633e-05,1.1441159585956484e-05,2.7919561034650542e-05,2.8884958737762645e-05,0.00012044041795888916,4.944123429595493e-05,9.511067219136748e-06,2.577490158728324e-05,2.5000957975862548e-05,3.197566547896713e-05,1.1402348718547728e-05,1.620652255951427e-05,4.07205916417297e-05,6.447969644796103e-05,1.8962515241582878e-05,3.237106648157351e-05,3.680691588670015e-05,1.7624142856220715e-05,2.978612610604614e-05,4.561859168461524e-05,1.172904285340337e-05,3.368314719409682e-05,2.0355897504487075e-05,3.4559630876174197e-05,2.1689646018785425e-05,1.6321086150128394e-05,2.9584534786408767e-05,2.1184821889619343e-05,1.4101901797403116e-05
27,27,The father of Dean Parisot is,The father of the director of Red 2 is,Dean Parisot,the director of Red 2, Aldo Parisot,1.2295593023736728e-06,2.3148841137299314e-06,1.9571950815588934e-06,9.081406346922449e-07,1.8459746797816479e-06,1.3547080470743822e-06,1.4883715948599274e-06,1.1274842108832672e-06,4.642199201043695e-06,3.4723227599897655e-06,4.924810582451755e-06,2.494743966963142e-06,7.1779973040975165e-06,1.5532559700659476e-06,2.014179926845827e-06,3.2317841487383703e-06,2.9026471111137653e-06,4.26089081884129e-06,2.027411937888246e-06,1.9064818843617104e-06,7.121639100660104e-07,2.24668656301219e-06,2.0682791728177108e-06,2.4565667899878463e-06,1.327282461716095e-06,2.583538844191935e-06,4.205715413263533e-06,1.0075784757646034e-06,6.078690603317227e-06,1.2334309076322825e-06,2.2737658582627773e-06,7.150794317567488e-06,5.279579909256427e-06,2.889069719458348e-06,8.34793445392279e-06,1.3789284594167839e-06,2.342599145777058e-06,1.2512433613665053e-06,1.83069380454981e-06,9.900710438159877e-07,2.037534841292654e-06,3.5554904798118514e-07
28,28,The country of citizenship of Bonnie Tyler is,"The country of citizenship of the performer of ""What You Need From Me is",Bonnie Tyler,"the performer of ""What You Need From Me", United Kingdom,2.3079870516085066e-05,5.577342744800262e-05,6.939146260265261e-05,5.9945679822703823e-05,0.00010357514111092314,5.6816963478922844e-05,3.2903604733292013e-05,5.6036060414044186e-05,5.922058699070476e-05,6.669361027888954e-05,5.749433330493048e-05,0.0001661080023040995,6.644199311267585e-05,9.755453356774524e-05,5.890133616048843e-05,6.129282701294869e-05,5.2657353080576286e-05,0.00011742600327124819,0.00010752195521490648,2.771171784843318e-05,6.691353337373585e-05,8.612063538748771e-05,5.307981336954981e-05,3.519709571264684e-05,4.5381715608527884e-05,5.543049337575212e-05,7.568776345578954e-05,4.1338964365422726e-05,7.255828677443787e-05,8.681534382048994e-05,6.967307854210958e-05,7.664481381652877e-05,0.00016549474094063044,5.352377047529444e-05,3.594524605432525e-05,6.521652539959177e-05,9.353336645290256e-05,2.0445797417778522e-05,2.7928916097152978e-05,8.380590588785708e-05,0.000135074820718728,0.00013719704293180257
29,29,The place of birth of Esther Gronenborn is,The place of birth of the director of Alaska.de is,Esther Gronenborn,the director of Alaska.de, Oldenburg,0.00018019189883489162,9.052053792402148e-05,6.180526543175802e-05,4.419139077072032e-05,3.5639346606330946e-05,5.748595867771655e-05,4.508494021138176e-05,2.68281019089045e-05,9.022102312883362e-05,8.957913087215275e-05,3.4296568628633395e-05,7.024273509159684e-05,0.00010934034798992798,5.772181975771673e-05,4.724728933069855e-05,5.935088120168075e-05,4.867655297857709e-05,9.306171705247834e-05,5.8659214118961245e-05,7.427906530210748e-05,6.52464441373013e-05,6.545490032294765e-05,4.6097953600110486e-05,4.032940341858193e-05,5.779495040769689e-05,9.068243525689468e-05,9.615049930289388e-05,4.939141217619181e-05,6.288634176598862e-05,4.68674988951534e-05,5.091705679660663e-05,2.0960518668289296e-05,0.00010545468103373423,4.663443178287707e-05,2.8644566555158235e-05,3.476391430012882e-05,0.00011460101086413488,0.0001273908856092021,4.0609404095448554e-05,3.176432437612675e-05,3.1191531888907775e-05,4.242141585564241e-05
30,30,The date of death of Sargent Shriver is,The date of death of the father of Timothy Perry Shriver is,Sargent Shriver,the father of Timothy Perry Shriver," January 18, 2011",0.0033372840844094753,0.0031014548148959875,0.0006714029586873949,0.004405998159199953,0.001916325418278575,0.0019334601238369942,0.004102994687855244,0.0023052585311233997,0.006792034953832626,0.010052721947431564,0.003352053929120302,0.0005362388910725713,0.005739521235227585,0.0030428930185735226,0.004139247816056013,0.005869593471288681,0.002755658933892846,0.006225781515240669,0.002888725372031331,0.007714787498116493,0.003408963792026043,0.0012503162724897265,0.004032018594443798,0.00535953976213932,0.0008755033486522734,0.007845343090593815,0.0022028693929314613,0.005667880177497864,0.0033538672141730785,0.010582194663584232,0.0038731112144887447,0.0007132072350941598,0.01023659948259592,0.0022698557004332542,0.004852327052503824,0.0020451026502996683,0.0017848637653514743,0.0014443607069551945,0.0003575248410925269,0.0018893573433160782,0.0014621356967836618,0.002724831225350499
31,31,The date of death of Prince Nikita Alexandrovich of Russia is,The date of death of the father of Prince Alexander Nikitich Romanov is,Prince Nikita Alexandrovich of Russia,the father of Prince Alexander Nikitich Romanov, 12 September 1974,0.002673719311133027,0.0012907382333651185,0.0007859629695303738,0.0020401941146701574,0.00122536881826818,0.0029825216624885798,0.002987654646858573,0.0012448312481865287,0.004152534995228052,0.003203975735232234,0.0013239493127912283,0.0007057392504066229,0.0029908092692494392,0.0015105606289580464,0.002380757825449109,0.0021459937561303377,0.002167552476748824,0.002123505575582385,0.000521128240507096,0.0022074987646192312,0.0032643028534948826,0.0013995959889143705,0.003082503564655781,0.0018320174422115088,0.000447614467702806,0.0017910553142428398,0.002352494280785322,0.0012901348527520895,0.004216785542666912,0.0018804483115673065,0.003204369219020009,0.00013532780576497316,0.003197372891008854,0.002468402963131666,0.0014980402775108814,0.003435414982959628,0.0024911854416131973,0.0013798336731269956,0.00018470745999366045,0.00031681053224019706,0.002282200613990426,0.002422880381345749
32,32,The place of death of Dikkha is,The place of death of the spouse of Saw Thanda is,Dikkha,the spouse of Saw Thanda, Mrauk U,0.0004772624233737588,0.00020624454191420227,9.311307803727686e-05,7.677155372221023e-05,0.000151535336044617,0.00016533980669919401,0.00016182854596991092,6.912743992870674e-05,0.0003138544561807066,0.00015147031808737665,0.0001123436595662497,0.0001345570635749027,0.00013669219333678484,0.0002359347272431478,5.205138586461544e-05,0.00014052551705390215,9.840502025326714e-05,0.00023556110681965947,0.00012220925418660045,0.00020078102534171194,0.00012122245971113443,0.00013203856360632926,9.103539196075872e-05,6.908400246175006e-05,3.652727173175663e-05,0.00014421524247154593,0.00028493136051110923,0.00010017775639425963,9.589630644768476e-05,9.734258492244408e-05,0.0002781928633339703,0.00015486263146158308,0.00021061945881228894,8.507935126544908e-05,0.00017049633606802672,7.701825961703435e-05,0.0002909062895923853,8.264581265393645e-05,9.355282236356288e-05,7.873076538089663e-05,0.00016024174692574888,6.745535210939124e-05
33,33,The place of birth of Glenn Danzig is,The place of birth of the composer of Bullet is,Glenn Danzig,the composer of Bullet," Lodi, New Jersey",5.4118369007483125e-05,0.0001534367329441011,3.280125019955449e-05,5.202857209951617e-05,6.440434663090855e-05,0.00018675635510589927,0.0001297029375564307,5.1419687224552035e-05,0.00031356801628135145,0.00012596184387803078,4.734855247079395e-05,6.085706627345644e-05,6.648679845966399e-05,0.0001453068689443171,9.62683989200741e-05,0.00010971288429573178,6.280978413997218e-05,0.00013265856250654906,6.917757127666846e-05,0.00016211210459005088,6.246476550586522e-05,8.95062621566467e-05,9.578625031281263e-05,2.88353803625796e-05,1.910299397422932e-05,0.00011603222810663283,0.00018414687656331807,0.00010209053289145231,5.948969192104414e-05,0.00011550124327186495,0.00013803028559777886,0.00011116897803731263,0.00023654599499423057,4.126628482481465e-05,0.0001025413948809728,7.566501153632998e-05,0.00020411027071531862,0.00012109537055948749,9.854296513367444e-05,2.1883770386921242e-05,9.492573735769838e-05,8.428462751908228e-05
34,34,The place of death of W. Duncan Mansfield is,The place of death of the director of Girl Loves Boy is,W. Duncan Mansfield,the director of Girl Loves Boy, Hollywood,2.867782131943386e-05,0.0003276653296779841,0.00011218127474421635,7.40563846193254e-05,0.0001156072539743036,8.933792560128495e-05,0.0003976985171902925,9.257785859517753e-05,0.00020297986338846385,4.046727190143429e-05,0.00023230764782056212,8.860525122145191e-05,3.1589745049132034e-05,0.00018544986960478127,7.471253047697246e-05,7.404918142128736e-05,0.00013648709864355624,0.0002615980338305235,0.00030417635571211576,0.00028491535340435803,0.00017181833391077816,0.0003172133583575487,9.027459600474685e-05,8.904834248824045e-05,2.502695315342862e-05,0.00032987227314151824,0.0002709318359848112,0.0001208798130392097,0.0001136638384195976,0.00032088576699607074,0.00011882845865329728,0.0003470371593721211,0.00043008598731830716,6.55809126328677e-05,0.0001390141260344535,0.0001346185599686578,0.00015579441969748586,0.00010886060044867918,0.0002966844476759434,0.00017056523938663304,7.825787179172039e-05,0.0003888290957547724
35,35,The place of birth of S. S. Wilson is,The place of birth of the director of Tremors 4: The Legend Begins is,S. S. Wilson,the director of Tremors 4: The Legend Begins, American,0.00012188791151857004,0.00013046732055954635,5.6937547924462706e-05,6.543400377267972e-05,5.775530735263601e-05,6.0338548792060465e-05,0.00013779404980596155,5.7469431339995936e-05,0.00010309339268133044,2.7739502911572345e-05,5.091490675113164e-05,9.254445467377082e-05,4.091497612535022e-05,0.00017422593373339623,4.399220415507443e-05,7.091167935868725e-05,7.496149191865698e-05,0.00016297005640808493,0.00013863344793207943,9.567557572154328e-05,7.747703784843907e-05,7.21987962606363e-05,4.684119630837813e-05,4.503856325754896e-05,1.896902176667936e-05,0.00012899332796223462,0.00010544359975028783,6.020285945851356e-05,7.2202441515401e-05,0.0001338406145805493,4.912852818961255e-05,8.909362804843113e-05,0.00014244491467252374,3.9380603993777186e-05,6.6105138103012e-05,8.632816025055945e-05,8.946649904828519e-05,4.2877098167082295e-05,7.728761556791142e-05,9.493844845565036e-05,4.4042761146556586e-05,0.00015814302605576813
36,36,The place of birth of Jonathan Binney is,The place of birth of the father of Hibbert Newton Binney is,Jonathan Binney,the father of Hibbert Newton Binney, Hull,5.852336471434683e-06,7.292149348359089e-06,1.7148769302366418e-06,3.087007826252375e-06,1.250197215085791e-06,1.1447235920059029e-05,1.0446743544889614e-05,2.7499311272549676e-06,1.8739234292297624e-05,8.426050953858066e-06,2.564343276389991e-06,4.166040525888093e-06,1.8023735037786537e-06,6.718001259287121e-06,2.4722537546040257e-06,4.643261945602717e-06,2.1932855815975927e-06,8.973299372883048e-06,4.638759037334239e-06,9.681089068180881e-06,2.7538267204363365e-06,1.061844432115322e-05,5.846592102898285e-06,9.584978215571027e-07,1.1086028735007858e-06,6.181919616210507e-06,9.99507392407395e-06,9.086352292797528e-06,2.856779474313953e-06,5.534379852178972e-06,7.306776751647703e-06,1.6987190747386194e-06,7.239068509079516e-06,3.0647167932329467e-06,2.834306314980495e-06,2.181702939196839e-06,7.125557658582693e-06,4.139091288379859e-06,9.186181273435068e-07,2.3708191747573437e-06,6.1631258176930714e-06,4.3542277126107365e-06
37,37,The country of citizenship of Eleanor of Austria is,"The country of citizenship of the mother of Maria of Portugal, Duchess of Viseu is",Eleanor of Austria,"the mother of Maria of Portugal, Duchess of Viseu", Spanish,3.831372669083066e-05,5.954627340543084e-05,5.0956965424120426e-05,6.459726864704862e-05,4.228092802804895e-05,4.6118631871649995e-05,2.642025901877787e-05,6.132342969067395e-05,0.00010982623643940315,2.2963169612921774e-05,2.3730286557110958e-05,7.930285937618464e-05,0.0002240745525341481,4.3210224248468876e-05,4.487256228458136e-05,5.029128442401998e-05,2.2174694095156156e-05,0.0004170950851403177,0.00012973810953553766,1.8086951968143694e-05,4.8438752855872735e-05,5.6849461543606594e-05,7.787998038111255e-05,2.8014053896185942e-05,2.716344897635281e-05,9.281749953515828e-05,0.00011294989235466346,6.209718412719667e-05,5.845641499035992e-05,7.598094816785306e-05,3.455990372458473e-05,1.5818121028132737e-05,9.692113235360011e-05,3.320002360851504e-05,4.583685222314671e-05,6.025414404575713e-05,0.00024349757586605847,4.910680581815541e-05,5.7910176110453904e-05,0.00013495056191459298,2.5048268071259372e-05,4.053695374750532e-05
38,38,The spouse of Michal Bat-Adam is,The spouse of the director of The Deserter's Wife is,Michal Bat-Adam,the director of The Deserter's Wife, Moshé Mizrahi,2.7124309781356715e-05,8.103998698061332e-05,5.4821237426949665e-05,4.8737929319031537e-05,7.067443948471919e-05,8.371093281311914e-05,0.0001214381554746069,5.5899890867294744e-05,0.00010400471364846453,9.00894810911268e-05,0.00012158383469795808,0.00012123690248699859,0.00011238728620810434,0.00011774579616030678,4.5498873078031465e-05,0.00011586629989324138,0.00012191051064291969,0.0001229950285051018,0.00012965576024726033,0.0001300250442000106,8.19823908386752e-05,7.63315983931534e-05,7.762940367683768e-05,0.00012583169154822826,9.294742631027475e-05,9.49695022427477e-05,0.0001840334152802825,5.3920139180263504e-05,0.00010104807006428018,3.736823782674037e-05,8.35136161185801e-05,0.00024562946055084467,0.00014125682355370373,0.00010830168321263045,0.0001422858622390777,5.406725904322229e-05,9.158807370113209e-05,9.309696906711906e-05,4.453382280189544e-05,7.74855725467205e-05,0.00011089943291153759,3.089232632191852e-05
39,39,The country of citizenship of Callicrates is,The country of citizenship of the father of Phintys is,Callicrates,the father of Phintys, Athens,1.501684255345026e-05,6.694322109979112e-06,8.139116289385129e-06,6.52228982289671e-06,4.296105998946587e-06,3.852878762700129e-06,3.2134330467670225e-06,3.176976633767481e-06,2.2023505152901635e-05,4.129527042096015e-06,4.4699736463371664e-06,2.040416120507871e-06,9.450969628232997e-06,1.608036086508946e-06,2.2524445739691146e-06,9.227108421328012e-06,2.33714467867685e-06,1.1134539818158373e-05,3.560225422916119e-06,2.657237700987025e-06,7.259566700668074e-06,5.390120350057259e-06,1.2620970665011555e-05,1.6629978745186236e-06,1.840033064581803e-06,3.3660917324596085e-06,1.1203002941329032e-05,3.606622385632363e-06,8.745304512558505e-06,4.657921181205893e-06,3.2081686640594853e-06,6.4100372583197895e-06,6.5778763200796675e-06,1.568614266034274e-06,3.5578309507400263e-06,4.183014880254632e-06,9.026213774632197e-06,2.304025429111789e-06,1.3956314433016814e-06,2.9131310839147773e-06,5.077687092125416e-06,8.584349870943697e-07
